,Sentence,Label
904,collection_id=183,0
905,artid=1213&amp;letter=s,0
906,id=dubai-unitedarabemirates,0
907,pid=11,0
908,sid=48,0
909,req=master&amp;id=7&amp;lang=en,0
910,id=d000003,0
911,party_id=31,0
912,page=8113,0
913,dir=aalto&amp;pics=aa&amp;tekst=alvar%a0aalto,0
914,id=99,0
915,/bio/c/churrigu/biograph.html,0
916,c=moa&amp;idno=ajq8330.0001.001&amp;view=toc,0
917,c=moa&amp;idno=adq1020.0001.001&amp;view=toc,0
918,dir=duiker&amp;pics=du&amp;tekst=johannes%a0duiker,0
919,architectid=a0478,0
920,id=8,0
921,shortid=21829,0
922,maker=332,0
923,dir=corbu&amp;pics=cb&amp;tekst=le%a0corbusier,0
924,id=2,0
925,dir=loos&amp;pics=lo&amp;tekst=adolf%a0loos,0
926,page=maccentre,0
927,dir=melnikof&amp;pics=me&amp;tekst=k.%a0melnikov,0
928,f=/chronicle/archive/2002/06/22/ho32197.dtl,0
929,page=gr&amp;grid=1582,0
930,dir=schinkel&amp;pics=sc&amp;tekst=k.f.%a0schinkel,0
931,/bio/s/siloe/diego/biograph.html,0
932,17a16ae30572d313a79d6f5e6c1b43ff75327426c6fcd62e,0
933,recordid=a1415,0
934,doc=perseus:text:1999.02.0073,0
935,dir=wright&amp;pics=wr&amp;tekst=f.l.%a0wright,0
936,cisoroot=/flwright-jp2,0
937,sid=8379&amp;x=1827072%20?display=thu,0
938,href=/online_landscape_arch/index.cfm,0
939,collection_id=87,0
940,categoryid=/templatedata/ag/category/data/agbarnagainchannel.xml,0
941,artist=22626,0
942,aid=210,0
943,id=478,0
944,s=g&amp;p=c&amp;a=i&amp;id=0,0
945,aid=2,0
946,/html/a/altdorfe/index.html,0
947,oldartistid=250&amp;imageset=1,0
948,linkid=110,0
949,s=g&amp;p=c&amp;a=i&amp;id=275,0
950,sculptorid=4,0
951,oldartistid=52050&amp;imageset=1,0
952,docid=ead/00010.xml,0
953,aid=309,0
954,lookup=bernini,0
955,/bio/b/bernini/gianlore/biograph.html,0
956,aid=133,0
957,artist=6467,0
958,album=172,0
959,artist=william-blake,0
960,linkid=95,0
961,dep=11&amp;full=0&amp;item=87.25,0
962,worknumber=ng621,0
963,keywords=rosa%20bonheur,0
964,/html/b/boucher/index.html,0
965,aid=366,0
966,request=a&amp;person=3300,0
967,lang=en&amp;catalog=pitt&amp;author=265,0
968,keywords=william%20bouguereau,0
969,objectid=35198,0
970,aid=2805,0
971,artist=eleanor-vere-boyle,0
972,aid=409,0
973,v=2&amp;id=7,0
974,aid=407,0
975,dep=11&amp;full=1&amp;item=1974.293,0
976,dep=9&amp;full=0&amp;item=1995.15,0
977,id=1372&amp;i=109&amp;v=12&amp;dept=6,0
978,maker=696,0
979,name=brueghel%2c+jan%2c+the+elder,0
980,oldartistid=213090&amp;imageset=1,0
981,s=g&amp;p=c&amp;a=i&amp;id=5,0
982,lang=en&amp;catalog=pitt&amp;author=277,0
983,aid=72,0
984,aid=329,0
985,artist=arnold-bocklin,0
986,aid=616,0
987,page=gr&amp;grid=2547,0
988,ap=vmc_search&amp;lm=gallery&amp;scope=gallery&amp;lang=english&amp;mark=search&amp;terms=emily%20carr&amp;start=1&amp;referer=home,0
989,aid=630,0
990,/html/c/carracci/annibale/index.html,0
991,refid=761553692,0
992,s=g&amp;p=c&amp;a=i&amp;id=9,0
993,occurrenceid={a238c1bd-b848-11d3-936d-00902786bf44},0
994,sid=01/05/13/1613240,0
995,aid=429,0
996,oldartistid=247130&amp;imageset=1,0
997,page=gr&amp;grid=1922,0
998,artist=23781,0
999,linkid=147,0
1000,request=s&amp;hname=cole&amp;person=5950,0
1001,id=23889,0
1002,artist=hon-john-collier,0
1003,artist=james-collinson,0
1004,page=gr&amp;grid=5392,0
1005,id=21020,0
1006,s=g&amp;p=c&amp;a=l&amp;id=11,0
1007,/html/p/piero/cosimo/index.html,0
1008,s=g&amp;p=c&amp;a=i&amp;id=12,0
1009,maker=369&amp;page=1,0
1010,aid=758,0
1011,artist=frank-cadogan-cowper,0
1012,artist=walter-crane,0
1013,object=46191+0+none,0
1014,lang=en&amp;catalog=pitt&amp;author=863,0
1015,sid=01/05/13/1841203,0
1016,id=2911,0
1017,aid=2022,0
1018,id=581,0
1019,pg=1,0
1020,lang=en&amp;catalog=pitt&amp;author=332&amp;name=eugene+delacroix,0
1021,artist=frank-dicksee,0
1022,aid=29,0
1023,refid=761558387,0
1024,oldartistid=8600&amp;imageset=1,0
1025,aid=113,0
1026,searchtext=julien+dupre,0
1027,maker=334,0
1028,keywords=escher,0
1029,artistid=230,0
1030,aid=154,0
1031,id=3678,0
1032,id=04aa46f2-af74-4c7f-85a657702412e69a,0
1033,topic=artistdetail&amp;clct_artist_full_name=lyonel+feininger&amp;clct_id=5952,0
1034,artist=john-anster-fitzgerald,0
1035,linkid=mp01604,0
1036,venue=7&amp;id=51,0
1037,cgroupid=999999961&amp;artistid=186&amp;page=1,0
1038,aid=166,0
1039,aid=1489,0
1040,s=g&amp;p=c&amp;a=i&amp;id=18,0
1041,artist=edward-reginald-frampton,0
1042,request=a&amp;person=11750,0
1043,aid=4249,0
1044,/html/g/gentiles/artemisi/index.html,0
1045,s=g&amp;p=c&amp;a=s&amp;id=210,0
1046,vvu=13&amp;lang=eng,0
1047,aid=4248,0
1048,/html/g/gentiles/orazio/index.html,0
1049,aid=199,0
1050,id=4748,0
1051,cgroupid=999999961&amp;artistid=1168&amp;page=1,0
1052,cgroupid=999999961&amp;artistid=1172&amp;page=1,0
1053,id=17878,0
1054,acc_num=1354,0
1055,artist=girtin,0
1056,_creators=ulan5903&amp;display=girtin%2c+thomas,0
1057,linkid=mp01782,0
1058,document=200.21.70.017.03x1,0
1059,aid=82,0
1060,lang=en&amp;catalog=pitt&amp;author=407&amp;name=vincent+van+gogh,0
1061,autore=francesco granacci,0
1062,/html/g/greuze/,0
1063,docid=1g1:114244253,0
1064,aid=256,0
1065,cgroupid=999999961&amp;artistid=1221&amp;page=1,0
1066,id=85,0
1067,opendocument,0
1068,/html/g/grunewal/index.html,0
1069,aid=797,0
1070,album=1123,0
1071,id=1383,0
1072,linkid=858,0
1073,aid=882,0
1074,linkid=859,0
1075,art_id=1183,0
1076,oldartistid=15050,0
1077,betty_fold_history,0
1078,key=15&amp;subkey=663,0
1079,dep=21&amp;item=62.95,0
1080,topic=artistdetail&amp;clct_artist_full_name=edward+hopper&amp;clct_id=6125,0
1081,artist=arthur-hughes,0
1082,artist=edward-robert-hughes,0
1083,artist=william-holman-hunt,0
1084,maker=359,0
1085,artworkid=52445,0
1086,name=kandinsky%2c+vasily,0
1087,key=32&amp;subkey=14715,0
1088,refid=761565516,0
1089,style=browse&amp;currentrecord=1&amp;page=search&amp;profile=objects&amp;searchdesc=ridgway%20knight&amp;searchstring=quicksearch//contains//ridgway%20knight//false//false&amp;newvalues=1&amp;newstyle=single&amp;newcurrentrecord=2,0
1090,aid=142,0
1091,oldartistid=7860&amp;imageset=1,0
1092,sid=01/04/26/1555259,0
1093,session=1046126u1394h.199&amp;menu=search&amp;aspect=keyword&amp;npp=10&amp;ipp=20&amp;profile=all&amp;ri=&amp;index=.tw&amp;term=krehbiel+albert+henry&amp;aspect=keyword&amp;x=8&amp;y=11,0
1094,action=display_artist&amp;id=100590,0
1095,page=gr&amp;grid=11801,0
1096,page=gr&amp;grid=20400,0
1097,refid=761561190,0
1098,aid=820,0
1099,aid=819,0
1100,maker=608,0
1101,aid=785,0
1102,id=70,0
1103,keywords=john%20martin,0
1104,oldartistid=225410&amp;imageset=1,0
1105,artist=john-martin,0
1106,sellang=english&amp;tmcond=matisse+henri,0
1107,occurrenceid=%7bc5c23f2c-04de-41f1-ac69-06f386f18f09%7d,0
1108,lang=en&amp;id_pic=109,0
1109,linkid=589,0
1110,album=3098&amp;lev=checklist&amp;sid=9&amp;mid=3098,0
1111,aid=3133,0
1112,artistid=00115,0
1113,request=a&amp;person=21950,0
1114,s=g&amp;p=c&amp;a=i&amp;id=35,0
1115,id=2929,0
1116,maker=260,0
1117,oldartistid=22150,0
1118,aid=434,0
1119,artist=evelyn-pickering-de-morgan,0
1120,22550,0
1121,keywords=george%20morland,0
1122,refid=761563639,0
1123,num=3055,0
1124,num=3053,0
1125,id=mordrea&amp;tag=public&amp;images=images/modeng&amp;data=/texts/english/modeng/parsed,0
1126,aid=12506,0
1127,t=objects&amp;type=all&amp;f=&amp;s=nevelson&amp;record=7,0
1128,request=a&amp;person=24750,0
1129,artistid=00142,0
1130,aid=364,0
1131,maker=363,0
1132,refid=761570620,0
1133,aid=399,0
1134,refid=761557052,0
1135,/html/r/rembran/,0
1136,artist=renoir,0
1137,id=2918,0
1138,oldartistid=26300&amp;imageset=1,0
1139,aid=406,0
1140,s=g&amp;p=c&amp;a=i&amp;id=41,0
1141,/html/r/ribera/index.html,0
1142,cgroupid=999999961&amp;artistid=1849&amp;page=1&amp;sole=y&amp;collab=y&amp;attr=y&amp;sort=default&amp;tabview=bio,0
1143,keywords=&amp;artist=rivera&amp;country=&amp;period=&amp;sort=&amp;submit.x=-1&amp;submit.y=-1,0
1144,request=a&amp;person=79800,0
1145,search=sa&amp;linkid=mp03877&amp;role=art,0
1146,topic=artistdetail&amp;clct_artist_full_name=mark+rothko&amp;clct_id=6298,0
1147,/html/r/rubens/index.html,0
1148,artist=albert-pinkham-ryder,0
1149,/html/r/raphael/index.html,0
1150,occurrenceid={a238c1ba-b848-11d3-936d-00902786bf44},0
1151,request=a&amp;person=204030,0
1152,id=239b651c-c5cf-11d4-a93800d0b7069b40,0
1153,refid=761562950,0
1154,sp-q=egon+schiele&amp;sp-a=sp10021fcc&amp;sp-f=iso-8859-1,0
1155,v=12&amp;id=1743,0
1156,v=12&amp;id=10219,0
1157,artist=elizabeth-eleanor-siddal,0
1158,searchtext=siqueiros&amp;display=list&amp;tab=1&amp;recno=0&amp;bio=full,0
1159,keywords=siqueiros%20david%20alfaro,0
1160,s=g&amp;p=c&amp;a=i&amp;id=46,0
1161,artist=simeon-solomon,0
1162,page=gr&amp;grid=12487,0
1163,object=50431+0+none,0
1164,aid=559,0
1165,/html/t/teniers/,0
1166,aid=562,0
1167,/html/t/terborch/index.html,0
1168,/bio/t/tiepolo/gianbatt/biograph.html,0
1169,aid=2643,0
1170,page=gr&amp;grid=2957,0
1171,refid=761554866,0
1172,noframe,0
1173,/html/t/tiziano/index.html,0
1174,/html/d/dyck_van/,0
1175,artistid=223,0
1176,/html/v/velazque/,0
1177,chapterid=2343&amp;contentid=17235&amp;schilderijenuitgelichtkunstenaarssotname=achternaam&amp;schilderijenuitgelichtkunstenaarssov=vermeer&amp;kunstenaarssotname=achternaam&amp;kunstenaarssov=vermeer%&amp;kunstenaar=johannes%20%20vermeer&amp;naamkunstenaar=johannesvermeer,0
1178,/gallery/about/vigee.htm,0
1179,id=678,0
1180,aid=79,0
1181,s=g&amp;p=c&amp;a=i&amp;id=51,0
1182,/html/w/watteau/antoine/index.html,0
1183,artist=george-frederic-watts,0
1184,startrow=1&amp;conid=5302&amp;format=short&amp;db=onlyart&amp;lastname=&amp;firstname=&amp;title=&amp;accession=&amp;keyword,0
1185,keywords=julian+weir,0
1186,aid=2010,0
1187,oldartistid=32800&amp;imageset=1,0
1188,maker=749,0
1189,maker=3400,0
1190,id=2707,0
1191,rid=208&amp;object_style=european%20art%20nouveau,0
1192,term=,0
1193,occurrenceid={f74b332b-ffca-11d3-936f-00902786bf44},0
1194,dep=14,0
1195,dep=17,0
1196,refid=761578676,0
1197,s=g&amp;p=a&amp;a=i&amp;id=1072,0
1198,tabid=282,0
1199,rule=44:12,0
1200,id=24464,0
1201,id=254,0
1202,ring=tatflash,0
1203,ring=tatdudewebring&amp;id=5&amp;hub,0
1204,usernum=2285472509&amp;action=join&amp;siteid=36274,0
1205,ring=cm1&amp;list,0
1206,ring=fangs&amp;id=490&amp;hub,0
1207,ring=mehndigirl,0
1208,ring=tattoopiercingco,0
1209,ring=tattoos4ok,0
1210,ring=tribaltattoocent&amp;id=16&amp;hub,0
1211,ring=hennamehndi&amp;list,0
1212,ring=sharpimages,0
1213,ring=bead,0
1214,ring=bloodandinkwebri,0
1215,c=13,0
1216,id=2708,0
1217,a0=ancien-l,0
1218,doc=perseus%3atext%3a1999.01.0126&amp;loc=1.1.0&amp;query=toc,0
1219,topicid=934,0
1220,lookup=hom.+od.+1.1,0
1221,page=overview&amp;author=51,0
1222,doc=perseus%3aabo%3atlg%2c0003%2c001&amp;query=1%3a1%3a1,0
1223,doc=perseus%3aabo%3aphi%2c0474%2c025&amp;query=init.,0
1224,doc=perseus%3aabo%3aphi%2c0474%2c006&amp;query=init.,0
1225,doc=perseus%3aabo%3aphi%2c0474%2c020&amp;query=init.,0
1226,doc=perseus%3aabo%3aphi%2c0474%2c013&amp;query=init.,0
1227,doc=perseus%3aabo%3aphi%2c0893%2c001&amp;query=init.,0
1228,id=liv1his&amp;tag=public&amp;images=images/modeng&amp;data=/texts/english/modeng/parsed,0
1229,doc=perseus%3aabo%3aphi%2c0914%2c001&amp;query=init.,0
1230,lookup=tac.+ann.+toc,0
1231,lookup=tac.+dial.+1,0
1232,lookup=tac.+ger.+1,0
1233,lookup=tac.+hist.+toc,0
1234,lookup=tac.+ag.+1,0
1235,comicname=bc,0
1236,ring=calhob,0
1237,ring=thebestcalvinand,0
1238,show_groups=1,0
1239,1garf1,0
1240,sid=&amp;ring=garfield25&amp;id=&amp;list,0
1241,pt=multi,0
1242,newdate=1,0
1243,columntitle=the%20perry%20bible%20fellowship,0
1244,ring=snoopy2,0
1245,ring=goodgrief,0
1246,comicname=wiz,0
1247,module=pagesetter&amp;func=viewpub&amp;tid=7&amp;pid=259,0
1248,option=com_virtuemart&amp;page=shop.browse&amp;category_id=245&amp;itemid=62&amp;vmcchk=1&amp;itemid=62,0
1249,id=817,0
1250,option=com_virtuemart&amp;page=shop.browse&amp;category_id=213&amp;itemid=62,0
1251,wfid=1150937,0
1252,artist=a3dff7dd51fc01,0
1253,displayvalue=day&amp;todaydate=02/15/2002,0
1254,articleid=37,0
1255,artist=a3dff7dd52983b,0
1256,iwdeitch,0
1257,slug=jimt&amp;date=19960404&amp;query=mary+fleener,0
1258,segmentid=30&amp;seasonid=4,0
1259,wfid=1108512,0
1260,wfid=843377,0
1261,artist=a3e4e9bab51f0d,0
1262,wfid=841850,0
1263,column=litg&amp;article=2153,0
1264,id=554,0
1265,column=cia&amp;article=492,0
1266,wfid=1131178,0
1267,artist=a3dff7dd55f39b,0
1268,article_no=845&amp;page=1,0
1269,option=com_virtuemart&amp;page=shop.browse&amp;category_id=211&amp;itemid=62&amp;vmcchk=1&amp;itemid=62,0
1270,ring=comicpros,0
1271,ring=indcomics,0
1272,ring=deadcartoonistsr,0
1273,ring=doghouse,0
1274,ring=toonzed,0
1275,ring=1allansbestcart2,0
1276,ring=cbartists,0
1277,ring=strippers,0
1278,sid=&amp;ring=ccweb&amp;id=153&amp;list,0
1279,ring=comicstripclassi,0
1280,ring=calvin7,0
1281,ring=cartoonists,0
1282,ring=smallpresscomics,0
1283,sid=7,0
1284,id=7081,0
1285,ring=gonagai&amp;list,0
1286,ring=watase&amp;index,0
1287,ring=nakayosi&amp;list,0
1288,ring=shoujoanime&amp;list,0
1289,sid=&amp;ring=kimmiez_ribon&amp;id=&amp;list,0
1290,id=609,0
1291,id=3745,0
1292,action=info&amp;ring=alice19th,0
1293,name=news&amp;file=article&amp;sid=44,0
1294,t/t/m/series/s/3/main,0
1295,t/j/m/series/s/73/main,0
1296,id=2414,0
1297,id=009-00003-01-007,0
1298,type=proj&amp;cid=blame,0
1299,ring=gunnm&amp;list,0
1300,id=009-00009-01-010,0
1301,action=viewrev&amp;title=bleach,0
1302,id=589,0
1303,ring=chobitsunite,0
1304,gid=18&amp;tid=290,0
1305,sid=&amp;ring=fcompo&amp;id=&amp;list,0
1306,ring=gals;action=info;b=,0
1307,id=001-00056-01-022,0
1308,ring=iyasha&amp;list,0
1309,ring=inuyasha;action=list,0
1310,id=012-00054-01-015,0
1311,id=012-00054-02-001,0
1312,type=proj&amp;cid=neji,0
1313,rid=371,0
1314,name=news&amp;file=article&amp;sid=1502,0
1315,inkey=62-1591822017-0,0
1316,page=kenshin,0
1317,ring=smoonmanga&amp;index,0
1318,id=9009,0
1319,ring=cathexis&amp;list,0
1320,ring=onlinemanga&amp;list,0
1321,ring=kyaroru&amp;list,0
1322,ring=transmanga,0
1323,sid=&amp;ring=mangaring&amp;id=&amp;list,0
1324,ring=hopesldring,0
1325,categoryid=2,0
1326,category=originalart,0
1327,query=elfquest,0
1328,user=elfquest,0
1329,ring=f4ring,0
1330,book_id=38,0
1331,ring=hulkring,0
1332,cp=rdf&amp;dn=310,0
1333,id=3404,0
1334,s=&amp;threadid=5032,0
1335,type=bk&amp;id=151,0
1336,contentid=57057,0
1337,ring=greengoblinsring,0
1338,20057,0
1339,ring=spidersweb,0
1340,column=yabs&amp;article=151,0
1341,categoryid=cam,0
1342,ring=pressedflowers3,0
1343,page=180,0
1344,artist_no=13,0
1345,sid=20130&amp;rec=1&amp;page=826,0
1346,ep=16&amp;groupid=309102&amp;ck=,0
1347,id=503,0
1348,dep=4,0
1349,id=892,0
1350,target=d2.html,0
1351,ring=polymerclayminia,0
1352,ring=polymerclayartwo&amp;id=10&amp;hub,0
1353,ring=faeryhavenpolyme,0
1354,ring=inheart,0
1355,ring=believeinfairyta,0
1356,ring=1allansbestpolym,0
1357,ring=pclay,0
1358,action=finishing,0
1359,articleid=000149,0
1360,page=home&amp;language=us,0
1361,id=16,0
1362,free-,0
1363,subcategoryid=7,0
1364,page=7296,0
1365,ring=ceramics,0
1366,ring=raku,0
1367,ring=woodfiringpotter,0
1368,ring=clayworker,0
1369,special_content=pixels_choice,0
1370,ring=quilting;list,0
1371,ring=qpdc,0
1372,ring=cqolksf,0
1373,ring=longarm,0
1374,ring=quiltingcentralw,0
1375,ring=quiltrng,0
1376,ring=digitalscrapbook,0
1377,page=site/text&amp;nav_id=4b7df44051dfcfed7e390b80a90e2a10,0
1378,module=pagemaster&amp;page_user_op=view_page&amp;page_id=5,0
1379,loc=3-00-00,0
1380,action=howto&amp;p=homedecor/refnwdfurn&amp;topic=howtolibrary,0
1381,ring=woodturninginfor,0
1382,v=ypqehubbg_e,0
1383,f=22,0
1384,ring=segmentedwoodtur,0
1385,yguid=74663167,0
1386,ring=wood,0
1387,id=40,0
1388,pid=2731&amp;cob=home,0
1389,catref=sc1649,0
1390,ring=machineknittingfiends;action=list,0
1391,cat=36,0
1392,ring=handknittersblog,0
1393,ring=thriftyknittygal;action=list,0
1394,ring=kpofyc;action=list,0
1395,ring=godsend;action=list,0
1396,displaypage=output.cfm&amp;file_id=5722,0
1397,ring=corsetorium,0
1398,s_d=1267,0
1399,id=84,0
1400,s_d=577,0
1401,sstype=power_search&amp;slideshowid=ps_design_house198stylerunway&amp;event=&amp;trend=&amp;designer=&amp;loop=0&amp;play=false&amp;iphoto=6&amp;cnt=6,0
1402,stid=9752,0
1403,stid=1994,0
1404,stid=3798,0
1405,s_d=999,0
1406,id=55&amp;offset=0,0
1407,s_d=2409,0
1408,s_d=131,0
1409,passlistid=10&amp;passyear=2003&amp;passlisttype=person&amp;uniqueid=5kdj&amp;datatype=person,0
1410,s_d=546,0
1411,s_d=71,0
1412,s_d=169,0
1413,s_d=153,0
1414,s_d=215,0
1415,s_d=1064,0
1416,s_d=708,0
1417,s_d=877,0
1418,s_d=134,0
1419,s_d=531,0
1420,s_d=390,0
1421,s_d=1752,0
1422,s_d=615,0
1423,s_d=1681,0
1424,s_d=160,0
1425,s_d=2162,0
1426,s_d=326,0
1427,s_d=357,0
1428,s_d=248,0
1429,s_d=1236,0
1430,s_d=703,0
1431,s_d=951,0
1432,s_d=343,0
1433,s_d=1240,0
1434,s_d=739,0
1435,s_d=264,0
1436,s_d=1258,0
1437,s_d=618,0
1438,s_d=271,0
1439,s_d=179,0
1440,s_d=222,0
1441,s_d=305,0
1442,pagename=article&amp;node=&amp;contentid=a7304-2003aug17&amp;notfound=true,0
1443,s_d=769,0
1444,s_d=1190,0
1445,s_d=1859,0
1446,s_d=227,0
1447,s_d=445,0
1448,s_d=1751,0
1449,dpid=39&amp;section_id=158,0
1450,s_d=1518,0
1451,s_d=1108,0
1452,s_d=1074,0
1453,s_d=1770,0
1454,s_d=41,0
1455,s_d=314,0
1456,s_d=396,0
1457,s_d=1788,0
1458,s_d=1774,0
1459,s_d=1076,0
1460,id=105,0
1461,s_d=486,0
1462,s_d=538,0
1463,s_d=535,0
1464,s_d=1161,0
1465,s_d=36,0
1466,id=101,0
1467,s_d=562,0
1468,s_d=2127,0
1469,s_d=1797,0
1470,var_recherche=jean+paul+gaultier+,0
1471,s_d=226,0
1472,s_d=156,0
1473,s_d=436,0
1474,s_d=1253,0
1475,s_d=88,0
1476,s_d=937,0
1477,s_d=954,0
1478,stt=001,0
1479,s_d=771,0
1480,s_d=580,0
1481,s_d=694,0
1482,id=44,0
1483,s_d=47,0
1484,s_d=1186,0
1485,s_d=1998,0
1486,s_d=246,0
1487,s_d=1140,0
1488,s_d=1526,0
1489,s_d=103,0
1490,s_d=32,0
1491,s_d=916,0
1492,s_d=1152,0
1493,s_d=1877,0
1494,s_d=183,0
1495,s_d=13,0
1496,s_d=392,0
1497,s_d=400,0
1498,s_d=384,0
1499,s_d=356,0
1500,s_d=109,0
1501,s_d=2231,0
1502,s_d=851,0
1503,s_d=1350,0
1504,s_d=990,0
1505,s_d=998,0
1506,s_d=440,0
1507,s_d=803,0
1508,s_d=376,0
1509,s_d=595,0
1510,s_d=688,0
1511,s_d=1199,0
1512,s_d=1075,0
1513,s_d=950,0
1514,id=108,0
1515,s_d=735,0
1516,s_d=1766,0
1517,s_d=199,0
1518,s_d=204,0
1519,s_d=256,0
1520,passlistid=10&amp;passyear=2003&amp;passlisttype=person&amp;uniqueid=9i1w&amp;datatype=person,0
1521,s_d=649,0
1522,s_d=956,0
1523,s_d=123,0
1524,s_d=658,0
1525,s_d=1772,0
1526,s_d=44,0
1527,s_d=527,0
1528,s_d=150,0
1529,s_d=1077,0
1530,s_d=124,0
1531,s_d=1018,0
1532,s_d=647,0
1533,s_d=194,0
1534,s_d=195,0
1535,s_d=499,0
1536,s_d=1795,0
1537,s_d=581,0
1538,s_d=794,0
1539,s_d=1252,0
1540,s_d=679,0
1541,s_d=1162,0
1542,s_d=691,0
1543,s_d=1441,0
1544,s_d=934,0
1545,s_d=284,0
1546,s_d=212,0
1547,click_id=22&amp;art_id=qw1063903505347b241&amp;set_id=1,0
1548,s_d=1583,0
1549,passlistid=10&amp;passyear=2003&amp;passlisttype=person&amp;uniqueid=99sg&amp;datatype=person,0
1550,s_d=1019,0
1551,s_d=1177,0
1552,s_d=1115,0
1553,s_d=1460,0
1554,xml=/arts/2003/07/16/bafash16.xml,0
1555,s_d=1587,0
1556,s_d=712,0
1557,s_d=1054,0
1558,s_d=1767,0
1559,s_d=338,0
1560,s_d=265,0
1561,s_d=1349,0
1562,s_d=1268,0
1563,var_recherche=40+years+of+scandals+and+honours,0
1564,s_d=695,0
1565,s_d=172,0
1566,s_d=1742,0
1567,s_d=720,0
1568,xml=/arts/2003/10/24/baschiap20.xml&amp;ssheet=/arts/2003/10/24/ixartright.html,0
1569,id=880,0
1570,s_d=1004,0
1571,s_d=391,0
1572,s_d=689,0
1573,s_d=738,0
1574,s_d=2006,0
1575,g=9&amp;aid=79709,0
1576,s_d=1193,0
1577,s_d=2829,0
1578,s_d=1756,0
1579,s_d=1139,0
1580,id=102,0
1581,s_d=1560,0
1582,s_d=1373,0
1583,s_d=696,0
1584,s_d=631,0
1585,s_d=2290,0
1586,s_d=756,0
1587,s_d=1838,0
1588,id=54,0
1589,s_d=1159,0
1590,s_d=1496,0
1591,id=104,0
1592,s_d=1544,0
1593,s_d=652,0
1594,s_d=1678,0
1595,s_d=383,0
1596,id=79,0
1597,s_d=751,0
1598,s_d=1506,0
1599,id=58,0
1600,s_d=234,0
1601,s_d=969,0
1602,s_d=1495,0
1603,id=103,0
1604,occurrenceid={a238c1b0-b848-11d3-936d-00902786bf44},0
1605,occurrenceid={a238c1b3-b848-11d3-936d-00902786bf44},0
1606,ring=artistsoftheweb,0
1607,ring=aaartists,0
1608,ring=dcring777,0
